Unnamed: 0,mode,num,lang,model,seed,f1,good
1885,global_cap_labels,1.0,conll_2003_en,AfriBERTa,2,0.8864160401002507,1.0
1886,global_cap_labels,1.0,conll_2003_en,AfriBERTa,3,0.882435129740519,1.0
1887,global_cap_labels,1.0,hau,AfriBERTa,1,0.9035532994923856,1.0
1888,global_cap_labels,1.0,hau,AfriBERTa,2,0.9017292281737662,1.0
1889,global_cap_labels,1.0,hau,AfriBERTa,3,0.8945821083578328,1.0
1890,global_cap_labels,1.0,ibo,AfriBERTa,1,0.8728636932055022,1.0
1891,global_cap_labels,1.0,ibo,AfriBERTa,2,0.8719232373800584,1.0
1892,global_cap_labels,1.0,ibo,AfriBERTa,3,0.8675799086757991,1.0
1893,global_cap_labels,1.0,kin,AfriBERTa,1,0.7432498772704957,1.0
1894,global_cap_labels,1.0,kin,AfriBERTa,2,0.7334939759036144,1.0
1895,global_cap_labels,1.0,kin,AfriBERTa,3,0.7460087082728593,1.0
1896,global_cap_labels,1.0,lug,AfriBERTa,1,0.7853521126760564,1.0
1897,global_cap_labels,1.0,lug,AfriBERTa,2,0.7895927601809954,1.0
1898,global_cap_labels,1.0,lug,AfriBERTa,3,0.7864406779661016,1.0
1899,global_cap_labels,1.0,luo,AfriBERTa,1,0.6848341232227488,1.0
1900,global_cap_labels,1.0,luo,AfriBERTa,2,0.6866028708133971,1.0
1901,global_cap_labels,1.0,luo,AfriBERTa,3,0.6706302021403092,1.0
1902,global_cap_labels,1.0,pcm,AfriBERTa,1,0.8611111111111112,1.0
1903,global_cap_labels,1.0,pcm,AfriBERTa,2,0.8556206712839638,1.0
1904,global_cap_labels,1.0,pcm,AfriBERTa,3,0.8484848484848485,1.0
1905,global_cap_labels,1.0,swa,AfriBERTa,1,0.8702101359703337,1.0
1906,global_cap_labels,1.0,swa,AfriBERTa,2,0.8735063864853729,1.0
1907,global_cap_labels,1.0,swa,AfriBERTa,3,0.8819157720891826,1.0
1908,global_cap_labels,1.0,wol,AfriBERTa,1,0.6000000000000001,1.0
1909,global_cap_labels,1.0,wol,AfriBERTa,2,0.6286286286286286,1.0
1910,global_cap_labels,1.0,wol,AfriBERTa,3,0.6136595310907238,1.0
1911,global_cap_labels,1.0,yor,AfriBERTa,1,0.7934093789607096,1.0
1912,global_cap_labels,1.0,yor,AfriBERTa,2,0.7993138936535162,1.0
1913,global_cap_labels,1.0,yor,AfriBERTa,3,0.7869974337040204,1.0
1914,global_cap_labels,0.1,amh,mBERT,1,0.0,
1915,global_cap_labels,0.1,amh,mBERT,2,0.0,
1916,global_cap_labels,0.1,amh,mBERT,3,0.0,
1917,global_cap_labels,0.1,conll_2003_en,mBERT,1,0.1221431247658299,0.1316623226416017
1918,global_cap_labels,0.1,conll_2003_en,mBERT,2,0.1299138899288656,0.140539344394149
1919,global_cap_labels,0.1,conll_2003_en,mBERT,3,0.1370577281191806,0.1482333419579918
1920,global_cap_labels,0.1,hau,mBERT,1,0.1211155378486055,0.1384427607489118
1921,global_cap_labels,0.1,hau,mBERT,2,0.0920096852300242,0.10500034185938496
1922,global_cap_labels,0.1,hau,mBERT,3,0.1493001555209953,0.1723420977313923
1923,global_cap_labels,0.1,ibo,mBERT,1,0.1487603305785124,0.1765417668170294
1924,global_cap_labels,0.1,ibo,mBERT,2,0.1491628614916286,0.1750978580378155
1925,global_cap_labels,0.1,ibo,mBERT,3,0.1428571428571428,0.16902616902616893
1926,global_cap_labels,0.1,kin,mBERT,1,0.0938697318007662,0.1338321554490979
1927,global_cap_labels,0.1,kin,mBERT,2,0.1028571428571428,0.14441982507288623
1928,global_cap_labels,0.1,kin,mBERT,3,0.0830917874396135,0.11738273655350585
1929,global_cap_labels,0.1,lug,mBERT,1,0.043230944254835,0.054862867385272615
1930,global_cap_labels,0.1,lug,mBERT,2,0.0317460317460317,0.039887794198138975
1931,global_cap_labels,0.1,lug,mBERT,3,0.0273348519362186,0.03405338998233974
1932,global_cap_labels,0.1,luo,mBERT,1,0.0637813211845102,0.09006956842947725
1933,global_cap_labels,0.1,luo,mBERT,2,0.0779816513761468,0.10906712065323622
1934,global_cap_labels,0.1,luo,mBERT,3,0.0554272517321016,0.07630484988452653
1935,global_cap_labels,0.1,pcm,mBERT,1,0.1006036217303823,0.11440594788241645
1936,global_cap_labels,0.1,pcm,mBERT,2,0.1006036217303823,0.11428912045428558
1937,global_cap_labels,0.1,pcm,mBERT,3,0.1096709870388833,0.12451669382097603
1938,global_cap_labels,0.1,swa,mBERT,1,0.0848678943154523,0.09906694586438375
1939,global_cap_labels,0.1,swa,mBERT,2,0.0902612826603325,0.1040679798167887
1940,global_cap_labels,0.1,swa,mBERT,3,0.0616883116883116,0.07216991868890592
1941,global_cap_labels,0.1,wol,mBERT,1,0.0403669724770642,0.06383182304271963
1942,global_cap_labels,0.1,wol,mBERT,2,0.1061946902654867,0.1649752374766582
1943,global_cap_labels,0.1,wol,mBERT,3,0.0620437956204379,0.09921244717633491
1944,global_cap_labels,0.1,yor,mBERT,1,0.08153078202995,0.10406373992064498
1945,global_cap_labels,0.1,yor,mBERT,2,0.0906095551894563,0.11400545784231375
1946,global_cap_labels,0.1,yor,mBERT,3,0.0829875518672199,0.1061425607587433
1947,global_cap_labels,0.2,amh,mBERT,1,0.0,
1948,global_cap_labels,0.2,amh,mBERT,2,0.0,
1949,global_cap_labels,0.2,amh,mBERT,3,0.0,
1950,global_cap_labels,0.2,conll_2003_en,mBERT,1,0.2689595872742906,0.289920894239037
1951,global_cap_labels,0.2,conll_2003_en,mBERT,2,0.2719780219780219,0.2942226802641196
1952,global_cap_labels,0.2,conll_2003_en,mBERT,3,0.2592912705272256,0.2804337420314025
1953,global_cap_labels,0.2,hau,mBERT,1,0.2498205312275664,0.2855607517355564
1954,global_cap_labels,0.2,hau,mBERT,2,0.2869379014989293,0.32745006870179655
1955,global_cap_labels,0.2,hau,mBERT,3,0.2698863636363636,0.31153873816057354
1956,global_cap_labels,0.2,ibo,mBERT,1,0.2507002801120448,0.29751930652739184
1957,global_cap_labels,0.2,ibo,mBERT,2,0.2276657060518732,0.2672500184007745
1958,global_cap_labels,0.2,ibo,mBERT,3,0.2422535211267605,0.286630292264095
1959,global_cap_labels,0.2,kin,mBERT,1,0.1736049601417183,0.24751243629558603
1960,global_cap_labels,0.2,kin,mBERT,2,0.211353711790393,0.2967578647179396
1961,global_cap_labels,0.2,kin,mBERT,3,0.1669658886894075,0.2358706381144359
1962,global_cap_labels,0.2,lug,mBERT,1,0.1516095534787123,0.1924023398103946
1963,global_cap_labels,0.2,lug,mBERT,2,0.206,0.25883189655172417
1964,global_cap_labels,0.2,lug,mBERT,3,0.15653964984552,0.19501498513058457
1965,global_cap_labels,0.2,luo,mBERT,1,0.1596638655462184,0.22547126958891653
1966,global_cap_labels,0.2,luo,mBERT,2,0.1486199575371549,0.2078636519505912
1967,global_cap_labels,0.2,luo,mBERT,3,0.1266375545851528,0.17433770014556035
1968,global_cap_labels,0.2,pcm,mBERT,1,0.2020579981290926,0.22977936982363273
1969,global_cap_labels,0.2,pcm,mBERT,2,0.2735507246376811,0.31076288488162196
1970,global_cap_labels,0.2,pcm,mBERT,3,0.2250686184812442,0.25553522415370533
1971,global_cap_labels,0.2,swa,mBERT,1,0.224326292789512,0.26185780716006496
1972,global_cap_labels,0.2,swa,mBERT,2,0.2393655371304975,0.2759797684315296
1973,global_cap_labels,0.2,swa,mBERT,3,0.1781437125748503,0.20841253228693535
1974,global_cap_labels,0.2,wol,mBERT,1,0.1582491582491582,0.25023754931730385
1975,global_cap_labels,0.2,wol,mBERT,2,0.1773399014778325,0.27550051972703027
1976,global_cap_labels,0.2,wol,mBERT,3,0.161344537815126,0.2580014048963238
1977,global_cap_labels,0.2,yor,mBERT,1,0.209811320754717,0.2677976363259383
1978,global_cap_labels,0.2,yor,mBERT,2,0.198321891685736,0.24952973242734838
1979,global_cap_labels,0.2,yor,mBERT,3,0.1862225586676759,0.23818197793879078
1980,global_cap_labels,0.3,amh,mBERT,1,0.0,
1981,global_cap_labels,0.3,amh,mBERT,2,0.0,
1982,global_cap_labels,0.3,amh,mBERT,3,0.0,
1983,global_cap_labels,0.3,conll_2003_en,mBERT,1,0.4090551800031441,0.4409348065316501
1984,global_cap_labels,0.3,conll_2003_en,mBERT,2,0.4018250471994965,0.43468969119073114
1985,global_cap_labels,0.3,conll_2003_en,mBERT,3,0.41762690750545,0.4516799821552746
1986,global_cap_labels,0.3,hau,mBERT,1,0.3971992361553151,0.4540239823682865
1987,global_cap_labels,0.3,hau,mBERT,2,0.4278416347381864,0.4882477078024873
1988,global_cap_labels,0.3,hau,mBERT,3,0.4787692307692308,0.5526591266571792
1989,global_cap_labels,0.3,ibo,mBERT,1,0.3578274760383387,0.4246528263941041
1990,global_cap_labels,0.3,ibo,mBERT,2,0.376425855513308,0.44187514473320527
1991,global_cap_labels,0.3,ibo,mBERT,3,0.3511450381679389,0.41546890401852227
1992,global_cap_labels,0.3,kin,mBERT,1,0.2861762328213419,0.4080077927363424
1993,global_cap_labels,0.3,kin,mBERT,2,0.325254104769351,0.45668331445166027
1994,global_cap_labels,0.3,kin,mBERT,3,0.2196144174350376,0.31024656105590925
1995,global_cap_labels,0.3,lug,mBERT,1,0.2875576036866359,0.36492921791598976
1996,global_cap_labels,0.3,lug,mBERT,2,0.3623570800351803,0.45528917599247876
1997,global_cap_labels,0.3,lug,mBERT,3,0.3090909090909091,0.38506128702757914
1998,global_cap_labels,0.3,luo,mBERT,1,0.2747826086956522,0.3880376028202116
1999,global_cap_labels,0.3,luo,mBERT,2,0.3087719298245613,0.4318562729848675
2000,global_cap_labels,0.3,luo,mBERT,3,0.2388059701492537,0.3287562189054726
2001,global_cap_labels,0.3,pcm,mBERT,1,0.3719412724306688,0.4229698006604862
2002,global_cap_labels,0.3,pcm,mBERT,2,0.4238517324738114,0.4815099185721231
2003,global_cap_labels,0.3,pcm,mBERT,3,0.4025457438345267,0.457036692085298
2004,global_cap_labels,0.3,swa,mBERT,1,0.39453125,0.46053936298076925
2005,global_cap_labels,0.3,swa,mBERT,2,0.3588736083824492,0.41376823299161924
2006,global_cap_labels,0.3,swa,mBERT,3,0.3581890812250333,0.41904983553249997
2007,global_cap_labels,0.3,wol,mBERT,1,0.2817764165390505,0.44556976296282375
2008,global_cap_labels,0.3,wol,mBERT,2,0.2279635258358663,0.35414517163492376
2009,global_cap_labels,0.3,wol,mBERT,3,0.2606060606060606,0.4167276479969979
2010,global_cap_labels,0.3,yor,mBERT,1,0.3756756756756756,0.47950252450252445
2011,global_cap_labels,0.3,yor,mBERT,2,0.387309980171844,0.48731562056632455
2012,global_cap_labels,0.3,yor,mBERT,3,0.3885267275097783,0.49693262246228337
2013,global_cap_labels,0.4,amh,mBERT,1,0.0,
2014,global_cap_labels,0.4,amh,mBERT,2,0.0,
2015,global_cap_labels,0.4,amh,mBERT,3,0.0,
2016,global_cap_labels,0.4,conll_2003_en,mBERT,1,0.5347608850820843,0.5764373584085903
2017,global_cap_labels,0.4,conll_2003_en,mBERT,2,0.5299828669331811,0.573329339146909
2018,global_cap_labels,0.4,conll_2003_en,mBERT,3,0.5306122448979591,0.5738780835230373
2019,global_cap_labels,0.4,hau,mBERT,1,0.5422740524781341,0.619853721835555
2020,global_cap_labels,0.4,hau,mBERT,2,0.540983606557377,0.6173639599661594
2021,global_cap_labels,0.4,hau,mBERT,3,0.5510086455331412,0.6360474676529103
2022,global_cap_labels,0.4,ibo,mBERT,1,0.4823261117445838,0.5724019543263661
2023,global_cap_labels,0.4,ibo,mBERT,2,0.5068027210884354,0.5949206794702163
2024,global_cap_labels,0.4,ibo,mBERT,3,0.4625217896571761,0.5472480033781603
2025,global_cap_labels,0.4,kin,mBERT,1,0.4290755116443189,0.611742459173778
2026,global_cap_labels,0.4,kin,mBERT,2,0.4679089026915114,0.6569822960239998
2027,global_cap_labels,0.4,kin,mBERT,3,0.4167832167832167,0.5887844760968909
2028,global_cap_labels,0.4,lug,mBERT,1,0.4410585404971932,0.5597318456381646
2029,global_cap_labels,0.4,lug,mBERT,2,0.4735999999999999,0.5950620689655172
2030,global_cap_labels,0.4,lug,mBERT,3,0.4274937133277452,0.5325659041035252
2031,global_cap_labels,0.4,luo,mBERT,1,0.3460207612456747,0.48863742635368934
2032,global_cap_labels,0.4,luo,mBERT,2,0.4140233722871452,0.5790636169101996
2033,global_cap_labels,0.4,luo,mBERT,3,0.3432574430823117,0.4725510799766491
2034,global_cap_labels,0.4,pcm,mBERT,1,0.4848024316109422,0.5513149603380532
2035,global_cap_labels,0.4,pcm,mBERT,2,0.4966442953020133,0.5642047345057334
2036,global_cap_labels,0.4,pcm,mBERT,3,0.4650805832693784,0.5280366134436479
2037,global_cap_labels,0.4,swa,mBERT,1,0.5402298850574713,0.6306145004420867
2038,global_cap_labels,0.4,swa,mBERT,2,0.5617977528089887,0.6477323995101724
2039,global_cap_labels,0.4,swa,mBERT,3,0.5032410135533294,0.5887478848922348
2040,global_cap_labels,0.4,wol,mBERT,1,0.2873900293255132,0.45444650342730697
2041,global_cap_labels,0.4,wol,mBERT,2,0.2527646129541864,0.39267407761690115
2042,global_cap_labels,0.4,wol,mBERT,3,0.2338072669826224,0.37387446871989005
2043,global_cap_labels,0.4,yor,mBERT,1,0.4153555695405915,0.5301488945290077
2044,global_cap_labels,0.4,yor,mBERT,2,0.4265997490589711,0.5367502313105217
2045,global_cap_labels,0.4,yor,mBERT,3,0.3462566844919785,0.44286848262032064
2046,global_cap_labels,0.5,amh,mBERT,1,0.0,
2047,global_cap_labels,0.5,amh,mBERT,2,0.0,
2048,global_cap_labels,0.5,amh,mBERT,3,0.0,
2049,global_cap_labels,0.5,conll_2003_en,mBERT,1,0.6954659949622166,0.7496669860913373
2050,global_cap_labels,0.5,conll_2003_en,mBERT,2,0.6647807637906648,0.7191521457800865
2051,global_cap_labels,0.5,conll_2003_en,mBERT,3,0.6757311441765008,0.7308299002248129
2052,global_cap_labels,0.5,hau,mBERT,1,0.5637883008356547,0.644445875666189
2053,global_cap_labels,0.5,hau,mBERT,2,0.6252045826513912,0.7134759210004191
2054,global_cap_labels,0.5,hau,mBERT,3,0.6047278724573942,0.6980573444968265
2055,global_cap_labels,0.5,ibo,mBERT,1,0.5684430512016719,0.6746014895485978
2056,global_cap_labels,0.5,ibo,mBERT,2,0.5866245392311743,0.6886211437929796
2057,global_cap_labels,0.5,ibo,mBERT,3,0.541019955654102,0.640125713296445
2058,global_cap_labels,0.5,kin,mBERT,1,0.4883875248838752,0.6963049099616736
2059,global_cap_labels,0.5,kin,mBERT,2,0.4980289093298292,0.69927324412025
2060,global_cap_labels,0.5,kin,mBERT,3,0.4405405405405405,0.6223461524280078
2061,global_cap_labels,0.5,lug,mBERT,1,0.5504451038575667,0.6985504771257177
2062,global_cap_labels,0.5,lug,mBERT,2,0.5888252148997135,0.739838578203735
2063,global_cap_labels,0.5,lug,mBERT,3,0.5507462686567164,0.6861122757001509
2064,global_cap_labels,0.5,luo,mBERT,1,0.4610778443113772,0.6511166855478233
2065,global_cap_labels,0.5,luo,mBERT,2,0.4663677130044843,0.6522737429306704
2066,global_cap_labels,0.5,luo,mBERT,3,0.4375963020030817,0.6024242424242424
2067,global_cap_labels,0.5,pcm,mBERT,1,0.6128170894526035,0.6968926047738448
2068,global_cap_labels,0.5,pcm,mBERT,2,0.6740403383214053,0.7657326455295771
2069,global_cap_labels,0.5,pcm,mBERT,3,0.638943894389439,0.7254350800933753
2070,global_cap_labels,0.5,swa,mBERT,1,0.6249347939488784,0.7294911921672484
2071,global_cap_labels,0.5,swa,mBERT,2,0.632514375326712,0.7292660962179872
2072,global_cap_labels,0.5,swa,mBERT,3,0.5662451896646509,0.6624572496417507
2073,global_cap_labels,0.5,wol,mBERT,1,0.3849259757738896,0.6086789586240494
2074,global_cap_labels,0.5,wol,mBERT,2,0.4121715076071922,0.640315369616066
2075,global_cap_labels,0.5,wol,mBERT,3,0.3955119214586255,0.6324517257999384
2076,global_cap_labels,0.5,yor,mBERT,1,0.5591766723842195,0.7137183571145835
2077,global_cap_labels,0.5,yor,mBERT,2,0.5453488372093024,0.6861610096178313
2078,global_cap_labels,0.5,yor,mBERT,3,0.5691336775674125,0.7279321367101057
2079,global_cap_labels,0.6,amh,mBERT,1,0.0,
2080,global_cap_labels,0.6,amh,mBERT,2,0.0,
2081,global_cap_labels,0.6,amh,mBERT,3,0.0,
2082,global_cap_labels,0.6,conll_2003_en,mBERT,1,0.7535612535612535,0.812289886039886
2083,global_cap_labels,0.6,conll_2003_en,mBERT,2,0.7720243673851921,0.8351670364734027
2084,global_cap_labels,0.6,conll_2003_en,mBERT,3,0.764254515405501,0.8265714197927727
2085,global_cap_labels,0.6,hau,mBERT,1,0.715211970074813,0.8175327577011229
2086,global_cap_labels,0.6,hau,mBERT,2,0.7304090685066534,0.8335340100192773
2087,global_cap_labels,0.6,hau,mBERT,3,0.7132936507936508,0.8233784060524567
2088,global_cap_labels,0.6,ibo,mBERT,1,0.6627906976744187,0.7865688409154082
2089,global_cap_labels,0.6,ibo,mBERT,2,0.6703241895261846,0.7868736802394798
2090,global_cap_labels,0.6,ibo,mBERT,3,0.6818181818181819,0.8067158067158068
2091,global_cap_labels,0.6,kin,mBERT,1,0.5672514619883042,0.8087429715968052
2092,global_cap_labels,0.6,kin,mBERT,2,0.6351039260969977,0.8917377574586418
2093,global_cap_labels,0.6,kin,mBERT,3,0.5698663426488456,0.8050431075209818
2094,global_cap_labels,0.6,lug,mBERT,1,0.623015873015873,0.7906474820143885
2095,global_cap_labels,0.6,lug,mBERT,2,0.6369087275149898,0.8002538537526706
2096,global_cap_labels,0.6,lug,mBERT,3,0.5944444444444444,0.7405508739076154
2097,global_cap_labels,0.6,luo,mBERT,1,0.5449189985272459,0.7695139911634757
2098,global_cap_labels,0.6,luo,mBERT,2,0.5475841874084919,0.7658651693307772
2099,global_cap_labels,0.6,luo,mBERT,3,0.5542521994134898,0.7630205278592376
2100,global_cap_labels,0.6,pcm,mBERT,1,0.7085365853658536,0.8057443486020225
2101,global_cap_labels,0.6,pcm,mBERT,2,0.7127139364303179,0.8096671623655183
2102,global_cap_labels,0.6,pcm,mBERT,3,0.7172839506172839,0.8143797049081601
2103,global_cap_labels,0.6,swa,mBERT,1,0.6896551724137931,0.8050397877984086
2104,global_cap_labels,0.6,swa,mBERT,2,0.7142857142857143,0.8235454793772193
2105,global_cap_labels,0.6,swa,mBERT,3,0.6711065573770492,0.785135860456207
2106,global_cap_labels,0.6,wol,mBERT,1,0.4433734939759036,0.7011013378668046
2107,global_cap_labels,0.6,wol,mBERT,2,0.5269607843137255,0.8186424416861545
2108,global_cap_labels,0.6,wol,mBERT,3,0.5057471264367817,0.8087256681256896
2109,global_cap_labels,0.6,yor,mBERT,1,0.6328840970350403,0.8077965700068126
2110,global_cap_labels,0.6,yor,mBERT,2,0.6104808211777417,0.7681104424008786
2111,global_cap_labels,0.6,yor,mBERT,3,0.5983651226158039,0.7653196769170884
2112,global_cap_labels,0.7,amh,mBERT,1,0.0,
2113,global_cap_labels,0.7,amh,mBERT,2,0.0,
2114,global_cap_labels,0.7,amh,mBERT,3,0.0,
2115,global_cap_labels,0.7,conll_2003_en,mBERT,1,0.8330578512396694,0.8979820337765003
2116,global_cap_labels,0.7,conll_2003_en,mBERT,2,0.8133604152561499,0.8798838952389318
2117,global_cap_labels,0.7,conll_2003_en,mBERT,3,0.8228980322003577,0.8899966975787299
2118,global_cap_labels,0.7,hau,mBERT,1,0.7785977859778597,0.8899867755902992
2119,global_cap_labels,0.7,hau,mBERT,2,0.7835820895522388,0.8942144196253397
2120,global_cap_labels,0.7,hau,mBERT,3,0.7946715663757463,0.91731562019323
2121,global_cap_labels,0.7,ibo,mBERT,1,0.7154095326237851,0.8490144005191633
2122,global_cap_labels,0.7,ibo,mBERT,2,0.7434842249657065,0.8727540754754609
2123,global_cap_labels,0.7,ibo,mBERT,3,0.731958762886598,0.8660412990309898
2124,global_cap_labels,0.7,kin,mBERT,1,0.6042128603104213,0.8614396557245554
2125,global_cap_labels,0.7,kin,mBERT,2,0.6608505997818975,0.9278881890815215
2126,global_cap_labels,0.7,kin,mBERT,3,0.6049382716049383,0.8545887861485862
2127,global_cap_labels,0.7,lug,mBERT,1,0.6841759684832568,0.8682636031686798
2128,global_cap_labels,0.7,lug,mBERT,2,0.7077509529860228,0.8892646672216623
2129,global_cap_labels,0.7,lug,mBERT,3,0.6671087533156499,0.8310750901558728
2130,global_cap_labels,0.7,luo,mBERT,1,0.5591397849462366,0.789596047660564
2131,global_cap_labels,0.7,luo,mBERT,2,0.6016483516483517,0.8414806842641894
2132,global_cap_labels,0.7,luo,mBERT,3,0.5761772853185596,0.7932040627885504
2133,global_cap_labels,0.7,pcm,mBERT,1,0.7769276044732195,0.8835182819161916
2134,global_cap_labels,0.7,pcm,mBERT,2,0.7748868778280542,0.8802977288022453
2135,global_cap_labels,0.7,pcm,mBERT,3,0.7713109935332157,0.8757201646090536
2136,global_cap_labels,0.7,swa,mBERT,1,0.7798800184586986,0.9103599446239039
2137,global_cap_labels,0.7,swa,mBERT,2,0.7892824704813806,0.9100140147232743
2138,global_cap_labels,0.7,swa,mBERT,3,0.7663896583564174,0.8966087385737443
2139,global_cap_labels,0.7,wol,mBERT,1,0.6084070796460178,0.9620670231825835
2140,global_cap_labels,0.7,wol,mBERT,2,0.5522041763341067,0.8578584757728629
2141,global_cap_labels,0.7,wol,mBERT,3,0.6029246344206974,0.9641194231526014
2142,global_cap_labels,0.7,yor,mBERT,1,0.6850393700787402,0.8743661849961063
2143,global_cap_labels,0.7,yor,mBERT,2,0.7171470444553004,0.9023184913824897
2144,global_cap_labels,0.7,yor,mBERT,3,0.640081799591002,0.818676051709027
2145,global_cap_labels,0.8,amh,mBERT,1,0.0,
2146,global_cap_labels,0.8,amh,mBERT,2,0.0,
2147,global_cap_labels,0.8,amh,mBERT,3,0.0,
2148,global_cap_labels,0.8,conll_2003_en,mBERT,1,0.8790416622495495,0.9475495831009548
2149,global_cap_labels,0.8,conll_2003_en,mBERT,2,0.8649631134395381,0.9357070976357924
2150,global_cap_labels,0.8,conll_2003_en,mBERT,3,0.880271964304685,0.9520488694175914
2151,global_cap_labels,0.8,hau,mBERT,1,0.789261744966443,0.9021763587694457
2152,global_cap_labels,0.8,hau,mBERT,2,0.8192771084337348,0.9349491441911754
2153,global_cap_labels,0.8,hau,mBERT,3,0.8077969174977335,0.9324666462449495
2154,global_cap_labels,0.8,ibo,mBERT,1,0.7755819060166886,0.9204241444411201
2155,global_cap_labels,0.8,ibo,mBERT,2,0.780639431616341,0.9163694703158421
2156,global_cap_labels,0.8,ibo,mBERT,3,0.7688888888888888,0.9097364030697364
2157,global_cap_labels,0.8,kin,mBERT,1,0.656798245614035,0.9364118040975892
2158,global_cap_labels,0.8,kin,mBERT,2,0.6981132075471698,0.9802079322294956
2159,global_cap_labels,0.8,kin,mBERT,3,0.660530590146183,0.9331233643879572
2160,global_cap_labels,0.8,lug,mBERT,1,0.7498485766202303,0.9516063950777599
2161,global_cap_labels,0.8,lug,mBERT,2,0.7455197132616488,0.9367198121369424
2162,global_cap_labels,0.8,lug,mBERT,3,0.7454100367197063,0.9286217732730049
2163,global_cap_labels,0.8,luo,mBERT,1,0.6295336787564767,0.8890036409466463
2164,global_cap_labels,0.8,luo,mBERT,2,0.6684073107049608,0.9348514620512681
2165,global_cap_labels,0.8,luo,mBERT,3,0.6630434782608696,0.9127898550724638
2166,global_cap_labels,0.8,pcm,mBERT,1,0.8268156424581006,0.9402507153563155
2167,global_cap_labels,0.8,pcm,mBERT,2,0.818589025755879,0.929944848485669
2168,global_cap_labels,0.8,pcm,mBERT,3,0.8165548098434003,0.9270884487368363
2169,global_cap_labels,0.8,swa,mBERT,1,0.8172043010752689,0.9539288668320927
2170,global_cap_labels,0.8,swa,mBERT,2,0.8279756733275413,0.9546258719244883
2171,global_cap_labels,0.8,swa,mBERT,3,0.8062360801781736,0.9432255602084475
2172,global_cap_labels,0.8,wol,mBERT,1,0.6307053941908713,0.9973270880533565
2173,global_cap_labels,0.8,wol,mBERT,2,0.6184074457083765,0.960706368256438
2174,global_cap_labels,0.8,wol,mBERT,3,0.616326530612245,0.9855500094774754
2175,global_cap_labels,0.8,yor,mBERT,1,0.7443987197073616,0.9501308933407698
2176,global_cap_labels,0.8,yor,mBERT,2,0.7331486611265005,0.9224518165158376
2177,global_cap_labels,0.8,yor,mBERT,3,0.7170895165150789,0.9171702967927235
2178,global_cap_labels,0.9,amh,mBERT,1,0.0,
2179,global_cap_labels,0.9,amh,mBERT,2,0.0,
2180,global_cap_labels,0.9,amh,mBERT,3,0.0,
2181,global_cap_labels,0.9,conll_2003_en,mBERT,1,0.9134615384615384,0.9846519648829433
2182,global_cap_labels,0.9,conll_2003_en,mBERT,2,0.9067378800328676,0.9808985572438434
2183,global_cap_labels,0.9,conll_2003_en,mBERT,3,0.9091837777096742,0.9833181366227264
2184,global_cap_labels,0.9,hau,mBERT,1,0.8527131782945736,0.974705381547699
2185,global_cap_labels,0.9,hau,mBERT,2,0.8542931483087597,0.97490902611282
2186,global_cap_labels,0.9,hau,mBERT,3,0.8584946236559139,0.9909886819319239
2187,global_cap_labels,0.9,ibo,mBERT,1,0.8280851063829787,0.9827324743578876
2188,global_cap_labels,0.9,ibo,mBERT,2,0.8332636857501045,0.9781435210917236
2189,global_cap_labels,0.9,ibo,mBERT,3,0.82793867120954,0.9796031124821584
2190,global_cap_labels,0.9,kin,mBERT,1,0.6948640483383686,0.9906830620395036
2191,global_cap_labels,0.9,kin,mBERT,2,0.7149321266968325,1.003823067688614
2192,global_cap_labels,0.9,kin,mBERT,3,0.7052200614124872,0.996255625637968
2193,global_cap_labels,0.9,lug,mBERT,1,0.7831677381648158,0.9938905684336223
2194,global_cap_labels,0.9,lug,mBERT,2,0.7985948477751756,1.0034068884761367
2195,global_cap_labels,0.9,lug,mBERT,3,0.784543325526932,0.9773734968291975
2196,global_cap_labels,0.9,luo,mBERT,1,0.6822660098522167,0.9634702436426575
2197,global_cap_labels,0.9,luo,mBERT,2,0.7231920199501247,1.0114747495522363
2198,global_cap_labels,0.9,luo,mBERT,3,0.6789667896678967,0.9347109471094711
2199,global_cap_labels,0.9,pcm,mBERT,1,0.865186789388197,0.9838861964688947
2200,global_cap_labels,0.9,pcm,mBERT,2,0.8750676041103299,0.9941064257093771
2201,global_cap_labels,0.9,pcm,mBERT,3,0.8662009672219237,0.9834550005897695
2202,global_cap_labels,0.9,swa,mBERT,1,0.843920908708456,0.9851153684346785
2203,global_cap_labels,0.9,swa,mBERT,2,0.8476150274377374,0.9772693337379649
2204,global_cap_labels,0.9,swa,mBERT,3,0.8476595744680852,0.9916874184259048
2205,global_cap_labels,0.9,wol,mBERT,1,0.6158475426278837,0.9738325405664848
2206,global_cap_labels,0.9,wol,mBERT,2,0.6330935251798561,0.9835214397289506
2207,global_cap_labels,0.9,wol,mBERT,3,0.6543967280163598,1.046426966007585
2208,global_cap_labels,0.9,yor,mBERT,1,0.7982022471910112,1.0188042968267688
2209,global_cap_labels,0.9,yor,mBERT,2,0.7919890760127447,0.9964851612851822
2210,global_cap_labels,0.9,yor,mBERT,3,0.7834394904458598,1.0020330982711554
2211,global_cap_labels,1.0,amh,mBERT,1,0.0,
2212,global_cap_labels,1.0,amh,mBERT,2,0.0,
2213,global_cap_labels,1.0,amh,mBERT,3,0.0,
2214,global_cap_labels,1.0,conll_2003_en,mBERT,1,0.9276999092467478,1.0
2215,global_cap_labels,1.0,conll_2003_en,mBERT,2,0.9243951612903228,1.0
2216,global_cap_labels,1.0,conll_2003_en,mBERT,3,0.9246079613992764,1.0
